ID,Mass,RT,2-cad4572b1-Sili-1,2-cad4572b1-Sili-2,2-cad4572b1-Sili-3,2-cad4572b1-Sili-4,2-cad4572b1-Sili-6,2-Col-Sili-1,2-Col-Sili-2,2-Col-Sili-3,2-Col-Sili-4,2-Col-Sili-5
3857,546.3033,10.45,23266.39529,32975.55706,15787.02525,13149.18932,16158.81615,1167.725691,3713.384834,8414.843353,3903.762944,5344.095753
3858,762.4672,12.81,17012.66762,18596.75289,12268.61354,26091.64426,15929.39655,2582.018311,4625.056396,6554.247956,4371.33247,8054.76627
3859,716.5355,5.26,12552.74609,9469.490234,10627.37793,10975.86523,12155.31055,13825.75,13672.42578,15775.26074,13664.70313,14133.63672
3860,433.1878,5.87,12352.53976,9758.538835,12175.98005,12309.51684,10608.44144,9427.819502,6770.018144,6732.540537,10165.41784,8313.812298
3861,792.5012,18.28,6748.033432,6819.864574,6888.527,8633.401554,7645.379671,31792.14913,31281.92564,21929.76992,28368.14665,19249.61399
3862,794.4803,12.94,51366.24281,41834.85132,52632.24376,29458.54066,84990.94405,23471.9551,37636.06467,41414.68436,35183.72358,39078.27971
3863,984.5645,12.5,26599.2448,19825.23768,20907.87208,23874.49439,24832.06068,7289.802995,10272.99812,17718.88076,11682.90455,15823.35348
3864,152.0109,2.12,22772.04588,18956.70942,24406.0008,21520.94164,25432.3879,3335.918213,3102.617691,2874.433796,2748.315502,1170.532227
3865,977.1959,0.93,14346.57863,14455.77573,15995.60547,12593.28487,20448.98171,27357.71236,21085.81135,21748.41146,26256.59558,19116.3754
3866,625.1261,7.9,10813.20241,9578.154779,11037.37676,14837.05273,11034.97004,1,1,2123.511719,1,1184.781199
3867,524.1918,6.93,17369.34651,14390.52791,20344.76613,17629.4287,6925.803317,1,1,2148.365927,1399.253463,1214.982953
3868,622.2831,6.99,25748.83572,20128.37858,30783.10624,21627.46438,11189.60885,1590.233765,3748.641252,4995.582835,4304.406334,2434.229976
3869,504.1829,6.25,29098.1539,24892.26582,28047.33064,32952.45538,26107.63682,3476.392771,1,1,1,2819.974426
3870,1039.5556,11.19,23039.9746,19320.2828,20119.40798,19951.73665,21916.53094,4986.944674,10792.72347,6269.783008,4626.415196,8838.024232
3871,912.3615,4.67,17673.37613,14435.75946,15872.40972,12475.90169,21270.87417,1,1,1,1,1146.013367
3872,1032.5848,12.19,21778.64411,16536.78362,24249.46415,11951.93387,24181.38222,6138.455442,14241.77276,15495.09398,14801.26476,14698.73818
3873,340.1285,14.63,4229.983515,1,3940.394739,4340.259529,6197.232533,9462.175509,13043.76995,12299.50371,10037.76171,9794.459721
3874,738.4108,13.35,22651.07688,31495.41232,18757.33731,1,1,1,1,1,1,1
3875,826.4703,10.92,21782.32059,1,15596.26691,13469.31737,15700.64137,7373.297198,8905.259526,1,9094.016497,6390.745822
3876,186.0426,5.53,5134.114059,5164.899414,6815.988573,3721.638639,7869.419612,16750.76367,14963.85824,10567.86661,14093.7207,14692.82894
3877,480.2015,15.34,1,1,1,11153.3659,11706.73966,4541.48291,2532.904053,5454.55957,3830.777344,3777.434082
3878,883.4946,13.96,14124.01732,17192.56896,16058.16495,20650.1385,18807.19017,7223.300416,12781.81526,12758.37067,7286.455962,8694.327148
3879,761.2665,4.47,27191.6056,25077.73861,26548.33609,30559.5726,25035.10976,1,4590.877875,2900.231319,1,5139.941216
3880,641.1385,3.3,13461.58875,12182.16982,11221.48568,9846.757262,11822.26132,2214.233885,2453.982557,2638.220996,3106.762387,2183.29261
3881,876.483,12.11,17964.1537,24638.73662,104288.3954,105229.232,26733.64505,8988.659018,13682.79063,19160.27899,11983.15987,11646.21785
3882,673.1475,4.56,9345.186743,9560.458006,8852.290802,5310.748317,4431.394228,31493.73005,31147.93305,27007.32257,30735.02479,26580.48716
3883,646.2455,4.46,13000.4554,15031.78726,15622.92133,16112.55129,15487.60331,10722.91936,11904.05146,11553.4681,12366.98072,2622.891032
3884,894.205,3.95,41593.67238,48306.05884,59097.02555,49287.64719,64028.38117,10660.70918,9507.93233,10462.69194,10112.96837,10662.07936
3885,668.2832,13.95,29065.94525,31347.03967,22444.62799,21755.73311,28756.73925,5858.151229,7267.293527,7522.858926,4555.392426,6767.82675
3886,135.0445,5.05,13221.78497,12179.62313,11941.42444,10323.80353,9726.301025,1671.111856,1,2266.871134,2557.590576,2255.264267
3887,760.3795,11.43,24685.14163,14892.11744,28184.90521,24937.19749,18884.73341,9926.318318,13565.2093,15862.38434,11147.53265,10942.29087
3888,566.1627,5.25,17702.81143,20591.32642,18833.4771,16456.74936,20800.37205,24645.04593,24645.94176,20257.91168,25598.61366,25058.89813
3889,864.4866,14.14,29951.061,60804.5343,55184.57055,44935.81808,89455.52449,22784.97707,30515.43105,23914.13254,26813.47861,36589.79591
3890,342.1525,2.24,10134.58714,9916.117942,8244.491811,9873.060921,11820.68193,14043.01953,14091.51387,13353.27713,14142.31357,14206.92885
3891,254.1,10.26,2993.844347,3891.855374,2809.388891,3586.888678,6720.338338,1,1217.888853,1563.749431,1,1365.279517
3892,1010.201,3.1,12364.85354,11174.89184,14139.29972,10229.28684,14157.20733,23106.9198,22884.66732,24473.8148,26059.27727,29162.72919
3893,178.0629,7.31,18624.29688,27256.05078,20751.1582,24401.16406,12864.39844,1902.796875,1943.881958,6545.052734,3362.178467,3521.3479
3894,580.1633,1.4,31760.68794,36427.65185,30745.74582,34191.23011,27221.82263,6418.253765,7756.600341,7896.041992,7936.933105,7780.686035
3895,804.4057,12.42,10559.4403,16528.9916,14558.12442,15423.55418,15711.61193,9076.556337,21461.7369,13122.94915,11016.00429,12955.6544
3896,330.1214,5.19,15248.06122,18616.92662,18921.98413,15376.99581,15657.59321,9186.566068,8062.548728,10829.36117,8846.909138,8383.158473
3897,486.2455,7.59,18543.03641,19059.25079,37504.20214,43194.79365,19634.88556,7221.184415,6277.173101,6510.569791,6255.843443,4846.517404
3898,116.0109,2.04,6848.927011,9761.076438,9957.225795,9140.182439,10318.65115,1,1,3221.846836,5170.955266,1
3899,502.2774,8.67,16317.72948,9621.492031,21165.05743,21688.52617,10918.37348,6060.364159,10818.1796,6230.730211,11349.83504,24699.97676
3900,754.3615,7.94,29122.25176,36797.93725,24138.29133,23776.50015,25192.64923,3403.95377,5599.197945,7134.09906,5744.748522,4031.917228
3901,424.0937,3.56,35304.23152,10308.78062,11572.91999,33708.65613,25941.28201,34871.34062,31333.4848,21662.54957,36342.45253,29964.26408
3902,307.0834,2.33,11912.61707,17616.66956,12099.26259,16242.4082,8481.667129,5998.023051,1,4604.752399,1,7945.109575
3903,538.1682,5.69,24355.83931,22945.01343,26629.09602,20061.4294,22951.70474,6733.985956,6187.872884,5782.293421,5987.356798,8375.045802
3904,332.1104,4.22,63666.32393,87109.23686,65417.93312,65563.44148,58906.92367,5299.092285,6397.349924,6232.694913,5760.902608,6121.438723
3905,578.1929,3.46,1,1,1,1,1,30209.80527,31050.99745,32735.87144,31712.70364,33127.96237
3906,894.4927,12.07,26016.10967,29675.81487,19193.71083,10761.93806,16056.6463,1,12054.26212,8697.535156,6483.216053,6891.053162
3907,444.2355,9.73,9332.614399,10252.37587,11510.6558,11246.0651,8498.466014,1,1,1726.670256,1,1
3908,330.2401,7.09,3119.834717,3774.358643,3270.617432,2197.236024,2354.804987,1266.732968,2042.407959,1118.468286,1935.84082,1479.679199
3909,504.202,13.04,3903.572382,4610.280746,4312.926955,5557.085705,6697.017668,12962.47151,9407.655604,11338.26638,11928.68847,10531.08796
3910,614.1386,5.08,20449.88838,19817.02044,12297.81666,17490.29159,13614.53694,10690.86175,14427.77671,20359.83942,12940.54632,13393.44918
3911,812.4455,15.19,17653.67913,12762.99603,18759.92348,27121.96709,13538.40794,20827.42232,29365.29169,18226.64728,27271.01897,22657.64381
3912,786.4668,13.61,12310.63452,9204.886136,13073.92536,13487.56349,32598.95063,9321.674424,12732.47598,13624.64045,7971.617857,6802.192627
3913,950.4632,11.37,15750.50827,13971.75814,22261.50823,28735.11762,23499.86572,4536.284944,9460.338786,5421.106095,8791.928424,8664.880337
3914,802.4339,10.44,16449.89908,14018.47329,21699.22182,38717.89456,39943.44968,7289.632603,12442.49384,10003.05343,10893.03001,11630.86171
3915,346.1261,2.27,50994.02661,52071.90989,50859.81426,51259.55683,50214.46297,4372.199308,3622.283783,5595.201777,5535.434045,5216.901976
3916,438.0467,5.02,50244.48017,43883.89139,48624.58386,42211.94369,46912.68657,26290.03928,26598.30667,28931.08849,27142.795,24779.18605
3917,1028.1263,5.13,1586.576904,1539.193848,1014.103943,1,1237.292358,21347.49609,24092.16602,24887.40901,23938.07068,18000.66984
3918,476.2171,9.92,13062.84473,66715.46162,10646.15096,166505.177,20243.17691,4305.242099,1964.322055,4527.949872,2498.580779,3403.633978
3919,542.2713,8.8,10845.93318,19172.92451,14859.56597,11328.20934,13864.46803,1,1413.171753,3514.739746,1342.641602,2296.824463
3920,159.0894,1.68,13980.69531,15158.65984,13015.39086,14260.35888,12066.06445,1,1,1,1,1
3921,693.2246,14.52,50058.48398,53636.86584,42609.48531,30857.70616,13743.31697,3969.644126,5321.155879,18150.37025,4404.331472,11152.10387
3922,363.0801,1.77,18662.37695,16709.36189,16534.1115,23932.57031,20491.65039,7240.40831,8742.72168,8636.35182,8778.468503,10045.82587
3923,911.1995,5.47,2028.790172,1879.470359,2654.579791,1,2395.680177,27156.06285,24510.89328,19568.08052,26965.19839,22200.04802
3924,646.1484,4.83,24941.86506,24047.64827,23766.17205,20639.45097,64646.57148,36982.26159,120102.6865,43225.60271,44200.46077,48328.51846
3925,196.1462,12.79,1751.557575,2832.921699,2322.469595,1809.812552,2398.864746,1,1,1,1,1
3926,584.2748,11.55,45510.51461,31181.93073,29056.40188,56378.01083,27780.36982,1674.438965,2342.355255,5724.304688,1440.76282,6127.109301
3927,263.1156,4.09,3806.266907,2616.941221,2430.767341,3577.303488,4243.986071,1341.483276,1180.317993,1302.390015,1353.885986,1
3928,794.4806,13.19,50010.94925,53833.96373,68717.88872,53894.30035,42163.37615,50716.88511,66773.1656,43313.47539,75429.01299,61756.99373
3929,249.9034,0.82,7660.112793,9774.795898,11065.03125,7631.174805,8748.920898,11426.21484,12767.98242,14022.9043,14326.30469,12867.80134
3930,451.1081,1.27,5608.466229,6634.999023,7618.902344,2904.326416,8338.968843,11370.19826,11813.51855,8540.326361,13078.58691,10232.16817
3931,898.1942,4.6,1,1,1,1,1512.38269,15698.94922,18345.3797,11721.89381,14718.0802,15285.72886
3932,978.6109,15.71,14071.82718,13458.1913,18460.25202,22763.02725,25074.73065,6470.052029,10305.89177,12072.20583,7113.660639,14513.80872
3933,347.131,3.69,3117.900553,1,2402.546784,3581.64016,6339.151918,14832.00526,14980.56398,14454.35075,14405.83197,15659.35147
3934,728.3896,14.8,5811.223447,9695.699746,5687.280935,11203.84675,12852.07117,13889.87508,29437.76021,14792.50954,17583.75246,14417.7857
3935,748.2052,4.99,29709.5532,24983.54501,23784.00246,24980.0415,25327.39355,11078.41815,12030.76999,12181.45169,11391.69025,13200.08847
3936,336.0974,2.79,57999.63296,62842.44713,59231.83056,66373.93639,59342.64344,8025.098267,7511.169382,8781.152901,7468.351661,7999.432085
3937,200.8581,21.37,7061.402344,7211.125,8529.711914,7573.453125,8902.401367,8439.723633,7563.734863,7393.61377,7055.648422,8829.30957
3938,809.4916,17.99,13607.80951,8422.186395,11800.73734,13894.69253,14499.61286,41221.90366,45370.03059,39344.07531,43678.03464,38476.21086
3939,432.1989,5.65,16174.84729,1,10013.53432,13817.61924,9048.19832,3385.524499,3292.780922,4242.227518,3357.198957,3651.698544
3940,614.1602,6.17,15455.14526,1,1,1,13997.27203,1,1,1,1,1
3941,1026.5392,12.39,30143.04966,49673.93072,41960.23315,22008.39602,36861.92226,1,1,16459.64724,7070.245017,1
3942,638.3295,10.67,13033.08423,5448.179323,13467.15111,15967.88504,11660.80534,3034.335652,4789.593682,7497.460262,3178.609301,7326.426204
3943,504.2567,6.55,26755.03655,30761.59347,34028.22584,28105.79084,30016.92776,10615.03735,9324.121287,9663.277975,10031.92315,9820.71513
3944,512.2744,8.27,75923.19621,102503.3317,110403.1591,93143.25628,131288.2841,3511.602235,3285.237728,13576.94693,4366.173824,6864.728211
3945,910.505,9.33,36647.30666,35697.2689,30803.51109,23158.93566,25282.20688,3090.045397,5190.028192,4238.455227,5123.649341,4246.071126
3946,570.2794,4.85,4193.465173,3114.505687,2974.38295,2822.972105,3814.09011,12896.94179,13003.68499,11342.70867,12760.57029,14112.5684
3947,792.4674,12.94,1,1,1,1,1,1,1,1,1,1
3948,628.1559,6.77,14815.98679,12525.44336,11735.40407,14260.38588,16199.08025,12154.46942,14947.60325,11124.78676,11631.75101,11581.13055
3949,890.4636,13.43,17768.73433,22315.91884,14089.09165,11754.93283,11274.78253,5304.901019,10120.63565,8151.584836,5604.236898,9262.259155
3950,748.4029,11.98,25106.08736,22704.82796,19746.09034,19837.89223,25542.15197,1,1,8320.347703,2846.016922,5944.099202
3951,544.2882,8.26,10300.4674,19850.09924,21837.3536,5931.713374,12116.44128,1,1,3121.427019,1,1303.18937
3952,208.0372,2.85,9371.663517,7769.924108,9912.892694,12348.80099,10230.1624,9612.820911,9277.202643,7745.462922,8568.222656,8416.790647
3953,110.0189,5.61,11144.09082,12757.26922,10275.19629,14664.5293,9360.883789,3181.959961,3233.734131,3491.479248,3117.727295,3269.370605
3954,967.1987,4.12,21013.94005,32561.17012,19490.45603,18051.07934,16526.53882,1955.151072,2194.730476,3151.859025,1770.699902,1
3955,1085.3499,3.65,7079.109246,5989.780126,7047.684164,4382.905034,17185.33937,30295.12872,31637.7338,35119.18023,38929.62747,37455.09097
3956,564.2778,7.67,42691.91118,51651.28674,44742.55824,45501.33135,40586.78441,4772.76645,6054.427333,13963.84968,6827.739824,9967.711523
3957,450.1148,4.34,1,1,1,1,1,1,7742.525627,1,1,1
3958,838.5425,15.09,1,1,1,9993.392357,18439.3292,11779.46276,15278.54086,9034.773357,16303.08817,8764.82955
3959,156.0073,12.6,1319.484863,1561.099243,1668.551147,1205.694946,1244.095703,1,1,1,1,1
3960,500.2147,12.6,37790.82813,32959.31353,39490.42492,36124.54688,27354.29492,8965.240234,6885.964844,9730.969727,6728.233147,7230.443848
3961,304.0881,9.99,1,1257.397827,1717.167725,1,1616.440308,6071.928711,12896.85156,37523.76953,10348.1582,26619.84961
3962,329.1469,5.13,16217.31571,17571.99025,16046.6123,17839.0055,16260.64746,6552.816892,7679.846107,6242.234863,7573.140625,8064.398206
3963,478.1469,5.53,15962.2357,19120.41182,24402.25039,16907.94125,23281.6044,8883.52771,9889.671836,9447.833402,10275.7531,8948.171843
3964,165.055,4.09,11850.56585,9808.413147,11593.66625,12505.50258,10995.31658,1481.072908,1770.029774,1871.500176,2220.022071,1
3965,742.3166,7.4,12596.6309,28332.75821,21278.09549,13477.83357,12819.4559,1130.902491,1,3426.187072,1,1496.567383
3966,392.1105,5.54,17952.93971,23647.52913,23773.65421,22597.1171,19822.94215,5874.565563,5565.720432,7436.839474,6667.946668,6770.142708
3967,360.1057,1.54,32775.694,29187.95169,30356.97368,28952.51167,31341.21396,9559.588867,7076.995498,8281.164207,9972.838515,7589.225586
3968,964.2819,4.69,15814.81387,17568.28143,21595.23106,19710.65941,17152.35549,11305.86147,11349.7734,10904.54486,12155.21866,12485.95849
3969,770.4382,12.52,1,1,1,1,24159.8406,13944.60697,24211.51576,85640.47803,1,19531.78125
3970,608.2588,9.21,13676.77289,27322.91719,21343.95625,16177.35262,17199.94765,1650.562652,1686.371948,5486.225321,2163.917616,1555.89449
3971,353.1105,3.5,2913.356026,2702.800078,3888.897562,1,2340.792655,16044.08218,16895.54471,17510.37647,18781.71108,19914.25688
3972,296.053,4.04,7256.893066,7162.597656,9123.62793,7101.385254,6881.755371,11359.36523,11151.90039,10357.83105,11270.85938,13240.64355
3973,693.2247,15.27,67318.96349,75457.04381,53329.05889,42791.12635,35424.5735,3645.677945,4502.635146,13732.52539,4079.672852,10425.96558
3974,451.1249,6.92,10508.87869,9328.224439,10804.64708,7104.090668,9661.95152,13911.33687,19610.17919,18692.08818,17977.74164,19673.04127
3975,368.1597,6.71,51513.93415,52209.36803,53737.68527,39433.63729,48062.6293,1832.463795,1630.443848,2919.144531,2015.733278,2802.123047
3976,784.4598,11.4,14204.53414,17227.18946,12728.33748,35474.70547,42108.00552,2770.929688,5552.534144,4400.235835,3226.245881,8376.345184
3977,752.3973,12.03,51671.08505,42016.45008,19090.58434,35717.50409,15625.88627,1,4153.396059,13641.77071,3625.85243,9509.619354
3978,622.2783,16.57,28263.43447,25967.7465,21689.35774,27825.91484,18796.00395,4714.512345,6098.449628,7471.217313,4344.820826,4739.663514
3979,826.4988,16.42,18680.86099,18243.5887,29093.11445,22928.74846,26905.60392,36314.86448,16689.43075,13344.35901,11902.67016,11460.51742
3980,494.2356,4.26,18627.48632,14984.67681,18278.21574,17014.43731,17498.0677,11620.32577,9083.475167,11717.72494,10277.99891,12058.07875
3981,608.9406,5.38,9117.072465,8135.21598,9044.180664,6824.108476,9416.459961,9471.020211,10772.12,15709.99366,14453.92647,11007.55288
3982,500.0837,3.55,17418.74476,13413.83489,14317.66637,17037.35308,18766.44039,5568.122863,1,1,3970.353583,1
3983,421.122,3.31,18314.03077,16660.86482,18996.14954,19924.2953,20446.53773,1339.532564,1645.528106,1531.857178,1835.040397,1654.842407
3984,964.5379,13.85,9677.516478,12414.33705,6054.033904,334113.8203,7307.242861,53012.54891,8686.989224,8313.309711,6332.213944,6355.58677
3985,768.3928,12.54,19421.35903,15425.75538,24947.43907,34551.59711,31541.8748,13028.37695,19875.06349,22467.73455,15385.07448,23450.6505
3986,784.3872,11.22,9164.558222,29729.82064,24762.95743,25812.48324,40368.77059,4395.443485,3808.174159,16302.98257,3701.9361,9051.921546
3987,708.2829,5.31,217468.6317,234113.2292,223316.8059,229286.1057,228407.4663,7866.02695,8059.141944,8149.477498,7666.22581,7874.687833
3988,960.4934,12.33,8426.054438,11128.58166,13448.38964,11577.35997,10890.98984,3824.318443,9499.32661,10218.08021,6777.99192,6738.856789
3989,728.2155,4.61,16526.68415,15106.15158,14018.72472,11664.94891,15355.76485,4421.996537,4146.47502,5003.164823,4913.470164,5822.404122
3990,608.2038,4.56,46310.73116,67949.34048,52390.128,1,49900.95924,182831.0658,180660.2345,181797.5523,190146.9434,197591.0666
3991,180.0785,4.09,22031.98957,17942.1963,22014.31263,20166.98976,22072.7442,5739.825489,6854.673629,6827.929949,6693.165152,6906.483226
3992,444.2351,9.96,10036.70521,25498.07763,19953.78492,8329.751332,10439.53141,1,1,1815.83956,1,1
3993,708.3556,8.28,87208.51763,84449.75021,81049.92806,109227.5841,82465.47077,4476.706067,8041.37991,36425.97214,7406.005371,21301.96526
3994,480.2488,9.16,29687.37323,39719.05334,33165.25942,22015.77274,23289.04676,2386.86487,1701.606308,21772.03318,2609.814942,3377.447494
3995,610.1517,5.08,1,1,1,1,1,1,1,1,1,1
3996,730.3879,14.57,15365.75321,16901.69306,23049.66859,12057.97515,6951.204836,24161.65326,31204.71018,30844.47657,29101.93465,30916.25976
3997,162.0317,3.49,1513.726807,2507.758789,1,1387.451384,1,1,1,1,1,1573.443031
3998,774.4646,13.9,71645.73433,72790.88859,30294.93286,19341.77064,28749.17002,1,82454.83722,68976.95546,44846.95857,12967.47363
3999,928.4687,10.49,33384.0959,65822.8904,14704.4038,12449.17486,10450.6296,1883.586306,3486.189724,1,2580.200197,1
4000,538.2544,8.67,13947.95398,76289.59642,16157.83162,25603.07897,13396.59472,2436.15521,2604.412581,4466.565799,2825.10786,11619.64701
4001,824.527,14.17,20449.57496,7265.110641,12530.12008,17590.49269,32057.77397,10691.66054,47640.39453,26200.56403,41242.67835,32737.45541
4002,662.1431,3.89,19125.61844,17358.83912,15991.6429,18570.83893,18990.57476,9692.111813,12685.72079,20464.87883,13570.28548,14270.04804
